ids,target,prediction
mp-1192788,0.0,0.07836161
mp-1192804,1.0,0.3179216
mp-1192819,0.0,0.001999946
mp-1192825,0.0,0.0026984427
mp-1192831,1.0,0.1799755
mp-1192851,1.0,0.384192
mp-1192859,1.0,0.058330767
mp-1192884,0.0,0.17421602
mp-1192895,1.0,0.18776414
mp-1192911,1.0,0.5538989
mp-1192920,0.0,0.45120972
mp-1192925,1.0,0.23536162
mp-1192567,0.0,0.0057970164
mp-1192570,0.0,0.007381643
mp-1192577,1.0,0.56917036
mp-1192618,1.0,0.55501854
mp-1192633,0.0,0.1540588
mp-1192650,1.0,0.15047643
mp-1192651,1.0,0.07287791
mp-1192985,1.0,0.5113774
mp-1192997,1.0,0.3632323
mp-1193020,0.0,0.29731444
mp-1193023,0.0,0.39908952
mp-1193024,1.0,0.64685714
mp-1193035,1.0,0.09021998
mp-1193060,1.0,0.49323145
mp-1193065,1.0,0.05838845
mp-1193066,1.0,0.87954354
mp-1193073,1.0,0.20747349
mp-1193076,0.0,0.22122262
mp-1193097,1.0,0.45605826
mp-1193145,1.0,0.6323248
mp-1193185,1.0,0.20838712
mp-1192315,1.0,0.14880984
mp-1192321,1.0,0.08462868
mp-1192350,0.0,0.09876181
mp-1192353,1.0,0.26075694
mp-1192456,1.0,0.09817545
mp-1192473,1.0,0.38098657
mp-1192494,0.0,0.19176014
mp-1192499,1.0,0.102463886
mp-1193500,1.0,0.31223288
mp-1193501,1.0,0.0042247213
mp-1193555,1.0,0.38127112
mp-1193558,1.0,0.6496198
mp-1193564,1.0,0.36298892
mp-1193584,1.0,0.73485476
mp-1193589,1.0,0.098223835
mp-1193628,1.0,0.81011266
mp-1193638,0.0,0.25514647
mp-1193644,1.0,0.77149457
mp-1193646,1.0,0.02295627
mp-1193684,1.0,0.086114846
mp-1193685,1.0,0.35505882
mp-1193686,1.0,0.18546025
mp-1193698,1.0,0.3749057
mp-1193721,1.0,0.721309
mp-1193761,1.0,0.36897725
mp-1193765,1.0,0.40675396
mp-1193798,1.0,0.38145438
mp-1193832,1.0,0.62549233
mp-1193859,1.0,0.36149603
mp-1193865,1.0,0.8188064
mp-1193219,1.0,0.4010588
mp-1193259,1.0,0.4062747
mp-1193262,1.0,0.46132883
mp-1193263,1.0,0.025444524
mp-1193267,1.0,0.103514865
mp-1193282,1.0,0.83908767
mp-1193286,1.0,0.2268876
mp-1193301,1.0,0.11854143
mp-1193306,0.0,0.10697071
mp-1193308,1.0,0.7196175
mp-1193313,1.0,0.123473994
mp-1193316,1.0,0.4593019
mp-1193332,1.0,0.33542728
mp-1193386,1.0,0.030803958
mp-1193395,1.0,0.36530626
mp-1193401,1.0,0.36855888
mp-1193426,1.0,0.32122135
mp-1193438,0.0,0.11877055
mp-1192960,0.0,0.58067477
mp-1193899,1.0,0.5925951
mp-1193931,1.0,0.751709
mp-1193938,1.0,0.44522685
mp-1193958,1.0,0.23592459
mp-1194007,1.0,0.35981017
mp-1194083,1.0,0.8598417
mp-1194431,1.0,0.8248385
mp-1194498,1.0,0.18596032
mp-1194524,1.0,0.031129535
mp-1194528,1.0,0.48642945
mp-1194531,1.0,0.9200482
mp-1194556,0.0,0.43107367
mp-1194558,1.0,0.6889316
mp-1194573,1.0,0.8155184
mp-1194167,1.0,0.6799581
mp-1194174,1.0,0.7600331
mp-1194186,1.0,0.5172309
mp-1194188,1.0,0.25243276
mp-1194198,0.0,0.25757173
mp-1194201,1.0,0.200008
mp-1194202,1.0,0.11021255
mp-1194204,1.0,0.39752203
mp-1194229,1.0,0.16932136
mp-1194242,1.0,0.52908224
mp-1194302,1.0,0.89189017
mp-1194306,1.0,0.38314587
mp-1194329,1.0,0.3415626
mp-1194355,1.0,0.62521946
mp-1194613,1.0,0.70414925
mp-1194614,1.0,0.8735194
mp-1194618,1.0,0.1468926
mp-1194620,1.0,0.75628185
mp-1194635,1.0,0.38311654
mp-1194642,1.0,0.31815648
mp-1194644,1.0,0.23862907
mp-1194690,1.0,0.16056174
mp-1194713,1.0,0.4696073
mp-1194719,1.0,0.5632179
mp-1194745,1.0,0.3361128
mp-1194770,1.0,0.84108937
mp-1194812,1.0,0.44893226
mp-1194865,1.0,0.0010418647
mp-1194875,1.0,0.8333745
mp-1194881,1.0,0.8169663
mp-1194906,1.0,0.26563424
mp-1194931,1.0,0.23592591
mp-1194940,1.0,0.067578845
mp-1194946,1.0,0.6027118
mp-1194949,1.0,0.029037913
mp-1194978,0.0,0.0713473
mp-1194982,1.0,0.23411024
mp-1194983,1.0,0.118097395
mp-1195207,1.0,0.059073884
mp-1195255,1.0,0.68794495
mp-1195295,1.0,0.052889306
mp-1195306,1.0,0.8387768
mp-1195316,1.0,0.42704886
mp-1195335,1.0,0.056118935
mp-1195008,1.0,0.80300355
mp-1195066,1.0,0.7702451
mp-1195083,1.0,0.6914636
mp-1195110,0.0,0.49594018
mp-1195117,1.0,0.008423621
mp-1195190,1.0,0.5742968
mp-1194793,1.0,0.3078478
mp-1195661,1.0,0.48754627
mp-1195713,1.0,0.680213
mp-1195747,1.0,0.27793768
mp-1195386,0.0,0.1435335
mp-1195406,1.0,0.115284294
mp-1195414,0.0,0.035759505
mp-1195420,1.0,0.17715588
mp-1195488,1.0,0.021488104
mp-1195527,1.0,0.2732901
mp-1195553,1.0,0.18601069
mp-1195793,1.0,0.203126
mp-1195799,1.0,0.5594812
mp-1195842,1.0,0.7076583
mp-1195843,1.0,0.4043122
mp-1195856,1.0,0.2148459
mp-1195892,1.0,0.51784676
mp-1195898,1.0,0.15128858
mp-1195927,1.0,0.060625333
mp-1195962,1.0,0.35484743
mp-1196000,0.0,0.18980797
mp-1196012,1.0,0.18956406
mp-1196027,1.0,0.27560064
mp-1196052,1.0,0.0955911
mp-1196071,1.0,0.25033233
mp-1196074,1.0,0.2125054
mp-1196085,1.0,0.11616917
mp-1196102,1.0,0.41070718
mp-1196129,1.0,0.109123826
mp-1196130,1.0,0.25640094
mp-1196167,1.0,0.62995076
mp-1196193,1.0,0.7361627
mp-1196208,1.0,0.090099074
mp-1196228,1.0,0.036368918
mp-1196232,1.0,0.6504943
mp-1196234,1.0,0.7722359
mp-1196239,1.0,0.30490518
mp-1196266,1.0,0.70315415
mp-1196271,0.0,0.31687614
mp-1196275,1.0,0.23507257
mp-1196278,1.0,0.26848954
mp-1196296,1.0,0.2092128
mp-1196303,1.0,0.060598504
mp-1196306,1.0,0.34072873
mp-1196307,1.0,0.45339414
mp-1196313,1.0,0.30653864
mp-1196326,1.0,0.42284197
mp-1196332,1.0,0.4314746
mp-1196342,1.0,0.1181035
mp-1196345,1.0,0.49560556
mp-1196352,1.0,0.57357115
mp-1196363,0.0,0.03196702
mp-1196373,0.0,0.030723115
mp-1196381,1.0,0.25123793
mp-1196389,1.0,0.02572985
mp-1196404,1.0,0.42270735
mp-1196434,1.0,0.7928199
mp-1196464,1.0,0.40856183
mp-1196503,1.0,0.25731507
mp-1196505,1.0,0.13537453
mp-1196507,1.0,0.6966935
mp-1196534,1.0,0.071578875
mp-1196537,1.0,0.49459487
mp-1196540,1.0,0.15001881
mp-1196549,1.0,0.25793427
mp-1196551,1.0,0.46171072
mp-1196608,1.0,0.6575859
mp-1196624,0.0,0.5826367
mp-1196629,1.0,0.055091567
mp-1196630,0.0,0.33106637
mp-1196648,1.0,0.57589006
mp-1196665,1.0,0.19390522
mp-1196681,1.0,0.34237164
mp-1196684,1.0,0.506049
mp-1196710,1.0,0.28015938
mp-1196730,1.0,0.06257436
mp-1196377,1.0,0.17442687
mp-1196792,1.0,0.15854046
mp-1196805,1.0,0.58667296
mp-1196821,1.0,0.6249607
mp-1196844,0.0,0.0039799614
mp-1196845,1.0,0.42128283
mp-1196848,1.0,0.7233918
mp-1196849,1.0,0.8407128
mp-1196862,1.0,0.16410643
mp-1196866,1.0,0.24080838
mp-1196909,1.0,0.000486966
mp-1196925,1.0,0.36752582
mp-1196975,1.0,0.22961432
mp-1196996,1.0,0.67732185
mp-1197005,1.0,0.55224204
mp-1197024,1.0,0.38879523
mp-1197109,1.0,0.22035722
mp-1197366,0.0,0.16688499
mp-1197388,1.0,0.52537096
mp-1197402,1.0,0.24673691
mp-1197408,1.0,0.8492999
mp-1197438,1.0,0.07990745
mp-1197443,1.0,0.29088503
mp-1197460,1.0,0.059846852
mp-1197479,1.0,0.51469177
mp-1197490,1.0,0.7173684
mp-1197505,1.0,0.18140903
mp-1197545,1.0,0.5695141
mp-1197159,1.0,0.17149724
mp-1197167,1.0,0.65833837
mp-1197173,1.0,0.56922126
mp-1197186,1.0,0.12793887
mp-1197187,1.0,0.016346093
mp-1197249,1.0,0.047076862
mp-1197275,1.0,0.35677952
mp-1197292,1.0,0.16881849
mp-1197322,0.0,0.046347458
mp-1197332,0.0,0.01609249
mp-1197350,1.0,0.63247854
mp-1197576,1.0,0.5727413
mp-1197596,1.0,0.5997823
mp-1197601,1.0,0.014918593
mp-1197635,1.0,0.21685395
mp-1197659,1.0,0.17208962
mp-1197720,1.0,0.69468266
mp-1197725,1.0,0.5271346
mp-1197728,1.0,0.17259465
mp-1197734,1.0,0.55968887
mp-1197758,1.0,0.86035144
mp-1197991,0.0,0.03647094
mp-1198021,1.0,0.54225206
mp-1198058,1.0,0.14152667
mp-1198085,1.0,0.1625432
mp-1198093,1.0,0.046008375
mp-1198100,1.0,0.20460674
mp-1198118,1.0,0.2606478
mp-1197774,1.0,0.33739486
mp-1197776,1.0,0.538487
mp-1197792,1.0,0.16228612
mp-1197841,1.0,0.5592844
mp-1197869,0.0,0.26087177
mp-1197871,1.0,0.039582163
mp-1197936,1.0,0.29860413
mp-1197365,0.0,0.21363232
mp-1198805,1.0,0.41561663
mp-1198821,1.0,0.63628167
mp-1198856,1.0,0.46974906
mp-1198915,1.0,0.25418407
mp-1198947,1.0,0.6039441
mp-1198160,1.0,0.031411394
mp-1198168,1.0,0.21853483
mp-1198179,1.0,0.07398918
mp-1198303,0.0,0.01332239
mp-1198559,1.0,0.33242998
mp-1198585,1.0,0.41808677
mp-1198610,1.0,0.443723
mp-1198664,1.0,0.33886275
mp-1198666,1.0,0.45630762
mp-1198676,1.0,0.893379
mp-1198334,1.0,0.33586067
mp-1198335,1.0,0.66521674
mp-1198345,0.0,0.21166891
mp-1198352,1.0,0.14616033
mp-1198376,1.0,0.52734596
mp-1198378,1.0,0.0038185876
mp-1198402,1.0,0.6641959
mp-1198412,1.0,0.4182633
mp-1198416,0.0,0.16677986
mp-1198423,0.0,0.09441802
mp-1198430,1.0,0.23237295
mp-1198461,1.0,0.09784777
mp-1198475,1.0,0.7076788
mp-1198504,1.0,0.14474924
mp-1199045,1.0,0.33243176
mp-1199046,1.0,0.22336237
mp-1199047,1.0,0.9060606
mp-1199097,1.0,0.770384
mp-1199115,1.0,0.2910017
mp-1199146,0.0,0.06720363
mp-1199147,1.0,0.7472306
mp-1199199,1.0,0.40119302
mp-1199200,1.0,0.1304942
mp-1199228,1.0,0.18227854
mp-1199236,0.0,0.012679285
mp-1199267,1.0,0.56402147
mp-1199281,1.0,0.18231575
mp-1199365,1.0,0.09572069
mp-1199393,1.0,0.7779991
mp-1199430,1.0,0.6928431
mp-1199432,1.0,0.21131977
mp-1199438,1.0,0.061419383
mp-1199521,1.0,0.6056612
mp-1199538,1.0,0.011249842
mp-1199551,1.0,0.0460776
mp-1199561,1.0,0.2581152
mp-1199591,1.0,0.6089646
mp-1198984,1.0,0.20334782
mp-1198327,1.0,0.5726962
mp-1199823,0.0,0.14305867
mp-1199835,0.0,0.29415885
mp-1199883,1.0,0.48805663
mp-1199904,1.0,0.33125842
mp-1199909,1.0,0.46208572
mp-1199946,1.0,0.6237759
mp-1199952,1.0,0.652789
mp-1199970,1.0,0.2784334
mp-1199975,1.0,0.36290082
mp-1200003,0.0,0.2155086
mp-1200007,1.0,0.37573552
mp-1200240,1.0,0.08433671
mp-1200246,1.0,0.55206007
mp-1200263,1.0,0.574053
mp-1200296,0.0,0.2614054
mp-1200375,1.0,0.2756592
mp-1200387,1.0,0.3081094
mp-1200389,1.0,0.5979674
mp-1200394,1.0,0.36107156
mp-1200402,1.0,0.10062712
mp-1200417,1.0,0.67959154
mp-1200426,1.0,0.07194346
mp-1200031,1.0,0.025307816
mp-1200037,1.0,0.4664598
mp-1200053,1.0,0.81315595
mp-1200054,1.0,0.025591616
mp-1200063,1.0,0.4129973
mp-1200109,1.0,0.13120376
mp-1200149,1.0,0.002350145
mp-1200159,0.0,0.020939298
mp-1200218,1.0,0.22050734
mp-1199640,1.0,0.37551412
mp-1199650,1.0,0.4946867
mp-1199651,0.0,0.19458117
mp-1199661,1.0,0.57221293
mp-1199675,1.0,0.3157229
mp-1199680,1.0,0.27972266
mp-1199695,0.0,0.28073692
mp-1199719,1.0,0.08784817
mp-1199758,1.0,0.20406687
mp-1199768,0.0,0.4105512
mp-1200464,1.0,0.55950254
mp-1200485,1.0,0.66298544
mp-1200519,1.0,0.48089078
mp-1200525,1.0,0.1470021
mp-1200585,1.0,0.5773312
mp-1200648,1.0,0.19170934
mp-1200676,1.0,0.73997366
mp-1200689,1.0,0.3012625
mp-1200723,1.0,0.35553122
mp-1200780,1.0,0.42106515
mp-1200792,1.0,0.5345306
mp-1200819,1.0,0.7105202
mp-1200833,1.0,0.10236623
mp-1200863,1.0,0.1794044
mp-1200872,1.0,0.05376277
mp-1200877,1.0,0.49098337
mp-1200902,1.0,0.0995704
mp-1200999,1.0,0.5419889
mp-1201003,1.0,0.88243335
mp-1201016,1.0,0.9134355
mp-1201019,1.0,0.6953973
mp-1201021,1.0,0.8447759
mp-1201023,1.0,0.83214825
mp-1201036,1.0,0.17916563
mp-1201072,1.0,0.28068224
mp-1201074,0.0,0.31199756
mp-1201079,1.0,0.7079455
mp-1200024,1.0,0.26973557
mp-1201732,1.0,0.46698862
mp-1201743,1.0,0.2740306
mp-1201744,0.0,0.15623981
mp-1201765,1.0,0.20756526
mp-1201769,1.0,0.41031593
mp-1201794,1.0,0.5717233
mp-1201795,1.0,0.09540733
mp-1201806,1.0,0.67567927
mp-1201819,1.0,0.013624308
mp-1201822,0.0,0.012038412
mp-1201833,1.0,0.22904505
mp-1201849,1.0,0.19071539
mp-1201876,1.0,0.49191004
mp-1201926,1.0,0.5983748
mp-1201928,1.0,0.41602355
mp-1201515,1.0,0.68234646
mp-1201518,1.0,0.3557205
mp-1201533,1.0,0.8076053
mp-1201549,1.0,0.500785
mp-1201558,1.0,0.8269346
mp-1201579,1.0,0.024835251
mp-1201588,1.0,0.6246081
mp-1201589,1.0,0.42325526
mp-1201595,0.0,0.2748528
mp-1201612,1.0,0.8307531
mp-1201682,1.0,0.93026614
mp-1201703,1.0,0.33766612
mp-1201707,1.0,0.24922638
mp-1201709,1.0,0.329159
mp-1201086,1.0,0.442053
mp-1201095,1.0,0.59340787
mp-1201149,1.0,0.071873866
mp-1201180,1.0,0.01794966
mp-1201193,1.0,0.76374453
mp-1201203,1.0,0.6783312
mp-1201249,1.0,0.30531722
mp-1201269,1.0,0.08660385
mp-1201346,1.0,0.33362
mp-1201347,1.0,0.85585475
mp-1201359,0.0,0.0013611692
mp-1201385,1.0,0.064190276
mp-1201412,1.0,0.90091944
mp-1201424,1.0,0.62539136
mp-1201434,1.0,0.42717865
mp-1201490,1.0,0.45637253
mp-1201957,1.0,0.33060855
mp-1201977,1.0,0.1377487
mp-1201978,1.0,0.5328475
mp-1201980,1.0,0.06341892
mp-1202032,1.0,0.12560833
mp-1202060,0.0,0.676993
mp-1202069,1.0,0.577898
mp-1202077,1.0,0.26203477
mp-1202376,1.0,0.35567856
mp-1202382,1.0,0.3442908
mp-1202404,0.0,0.2528619
mp-1202411,1.0,0.20273194
mp-1202421,1.0,0.51278067
mp-1202429,1.0,0.3404406
mp-1202454,1.0,0.34908915
mp-1202481,1.0,0.34685898
mp-1202506,1.0,0.5938799
mp-1202201,1.0,0.804859
mp-1202219,1.0,0.38142657
mp-1202220,1.0,0.27694932
mp-1202233,1.0,0.09348533
mp-1202235,1.0,0.10685636
mp-1202238,1.0,0.38953912
mp-1202257,1.0,0.22492878
mp-1202358,1.0,0.19764797
mp-1201728,1.0,0.5492019
mp-1202536,1.0,0.87292004
mp-1202553,1.0,0.63416153
mp-1202592,1.0,0.10363748
mp-1202597,1.0,0.14174081
mp-1202613,1.0,0.32127377
mp-1202735,1.0,0.03431129
mp-1203053,0.0,0.060215384
mp-1203060,1.0,0.18183292
mp-1203126,1.0,0.47302446
mp-1203127,1.0,0.2773739
mp-1203128,1.0,0.27650854
mp-1203139,1.0,0.26862043
mp-1203197,1.0,0.25250214
mp-1203339,1.0,0.017277135
mp-1203342,1.0,0.51301104
mp-1203434,1.0,0.25349605
mp-1203443,1.0,0.89387906
mp-1202860,1.0,0.5373272
mp-1202896,1.0,0.4024832
mp-1202900,1.0,0.40924206
mp-1202920,1.0,0.6691624
mp-1202947,1.0,0.259369
mp-1202961,0.0,0.008601955
mp-1202981,1.0,0.65888363
mp-1203466,0.0,0.013563693
mp-1203480,1.0,0.46091244
mp-1203485,1.0,0.30877498
mp-1203504,0.0,0.18297875
mp-1203520,1.0,0.7428876
mp-1203562,1.0,0.51382065
mp-1203609,1.0,0.48228207
mp-1203662,1.0,0.2649398
mp-1203682,1.0,0.059071336
mp-1203720,1.0,0.025227822
mp-1203752,1.0,0.6316824
mp-1203755,1.0,0.75471085
mp-1203778,1.0,0.69832206
mp-1203829,1.0,0.16820498
mp-1203835,1.0,0.05216511
mp-1203859,1.0,0.6636665
mp-1203916,1.0,0.23820364
mp-1203935,1.0,0.26839525
mp-1203959,1.0,0.72101027
mp-12040,1.0,0.69839567
mp-1204015,1.0,0.13373588
mp-1204028,1.0,0.41288882
mp-1204045,1.0,0.8296501
mp-1204059,1.0,0.35867563
mp-1203691,1.0,0.6242306
mp-1204736,1.0,0.5895654
mp-1204738,1.0,0.20973475
mp-1204766,1.0,0.00022217009
mp-1204854,1.0,0.38855872
mp-1204862,1.0,0.5510949
mp-1204897,0.0,0.3323933
mp-1204900,1.0,0.776102
mp-1204916,1.0,0.5197582
mp-1204931,1.0,0.32449248
mp-1204955,1.0,0.4567449
mp-1204107,1.0,0.05705776
mp-1204155,1.0,0.14912133
mp-1204162,1.0,0.12912239
mp-1204195,1.0,0.8217648
mp-1204222,1.0,0.07238317
mp-1204517,1.0,0.20403062
mp-1204530,1.0,0.54277736
mp-1204574,0.0,0.21023259
mp-1204606,1.0,0.7946928
mp-1204678,1.0,0.67000467
mp-1204707,1.0,0.27975908
mp-1204715,1.0,0.30316955
mp-1204346,1.0,0.24195787
mp-1204351,0.0,0.2622891
mp-1204423,1.0,0.35078385
mp-1204434,1.0,0.24615787
mp-1204465,1.0,0.2557989
mp-1204478,1.0,0.74031174
mp-1205043,1.0,0.4215736
mp-1205066,1.0,0.6088612
mp-1205067,1.0,0.2676506
mp-1205087,1.0,0.10555387
mp-1205097,1.0,0.1134851
mp-1205149,1.0,0.25126618
mp-1205160,1.0,0.41983837
mp-1205163,0.0,0.25125146
mp-1205183,1.0,0.14379734
mp-1205186,0.0,0.0010302279
mp-1205209,1.0,0.23358794
mp-1205225,1.0,0.20554817
mp-1205261,0.0,0.0021497735
mp-1205279,1.0,0.5195503
mp-1205367,1.0,0.56416816
mp-1205374,1.0,0.34258598
mp-1205377,1.0,0.56662226
mp-1205381,1.0,0.9194271
mp-1205415,0.0,0.060464382
mp-1205429,0.0,0.104138985
mp-1205435,1.0,0.25320274
mp-1205436,0.0,0.20223536
mp-1205444,0.0,0.18735951
mp-1205448,1.0,0.29009667
mp-1205466,1.0,0.4196246
mp-1205475,1.0,0.33115596
mp-1205522,0.0,0.34772658
mp-1205525,0.0,0.036649745
mp-1206054,0.0,0.5178262
mp-1206083,0.0,0.0815153
mp-12061,1.0,0.9676319
mp-1206113,0.0,0.5204556
mp-1206115,0.0,0.28277305
mp-1206116,0.0,0.3443271
mp-1206123,0.0,0.3382453
mp-1206130,0.0,0.16540806
mp-1206135,0.0,0.54410195
mp-1206136,0.0,0.09663603
mp-1206145,0.0,0.8334759
mp-1206154,0.0,0.26390913
mp-1205538,0.0,0.42192245
mp-1205543,0.0,0.38251677
mp-1205624,0.0,0.55714947
mp-1205629,0.0,0.6430378
mp-1205633,0.0,0.62319773
mp-1205667,0.0,0.2553724
mp-1205671,0.0,0.079509884
mp-1205888,0.0,0.08792895
mp-1205897,0.0,0.23646417
mp-1205935,0.0,0.1504823
mp-1205946,0.0,0.20551336
mp-1205948,0.0,0.2039371
mp-1205964,0.0,0.36385664
mp-1206002,0.0,0.14666939
mp-1205771,0.0,0.5560313
mp-1205806,0.0,0.093634434
mp-1205841,0.0,0.11351684
mp-1205871,0.0,0.25681674
mp-1205874,0.0,0.26786643
mp-1206342,0.0,0.066760965
mp-1206345,0.0,0.020846525
mp-1206366,0.0,0.087453306
mp-1206409,0.0,0.885199
mp-1206457,0.0,0.006269846
mp-1206518,0.0,0.35455775
mp-1206550,0.0,0.136758
mp-1206560,0.0,0.32795373
mp-1206575,0.0,0.20700034
mp-1206589,0.0,0.37332165
mp-1206605,0.0,0.16242206
mp-1206640,0.0,0.27924672
mp-1207,1.0,0.7850736
mp-1207018,0.0,0.3887658
mp-1207028,0.0,0.44857925
mp-1207068,0.0,0.13464625
mp-1207071,0.0,0.450845
mp-1207083,0.0,0.15425798
mp-1207085,0.0,0.23754998
mp-1207088,0.0,0.056745738
mp-1207117,0.0,0.21629316
mp-1207121,0.0,0.23024288
mp-1207125,0.0,0.9540473
mp-1207148,0.0,0.42143148
mp-1207219,0.0,0.16486931
mp-1207255,0.0,0.77281696
mp-1207263,0.0,0.46026522
mp-1206715,0.0,0.4228142
mp-1206739,0.0,0.38950375
mp-1206753,0.0,0.17589745
mp-1206767,0.0,0.23651206
mp-1206795,0.0,0.41670734
mp-1206824,0.0,0.5654416
mp-1206853,0.0,0.0825344
mp-1206855,0.0,0.01804031
mp-1206899,0.0,0.82096034
mp-1206916,0.0,0.5725872
mp-1206935,0.0,0.28432822
mp-1206971,0.0,0.39234012
mp-1206973,0.0,0.040831782
mp-1206985,0.0,0.39321166
mp-1207367,0.0,0.48845562
mp-1207376,0.0,0.4504895
mp-1207396,0.0,0.11706287
mp-1207402,0.0,0.59323734
mp-1207418,0.0,0.5259649
mp-1207433,0.0,0.491715
mp-1207446,0.0,0.25150234
mp-1207450,0.0,0.10470418
mp-1207754,0.0,0.042244
mp-1207759,0.0,0.13470583
mp-1207771,0.0,0.10922068
mp-1207786,0.0,0.339467
mp-1207800,0.0,0.06314097
mp-1207830,0.0,0.5429577
mp-12075,1.0,0.93949866
mp-1207506,0.0,0.53718746
mp-1207511,0.0,0.18990256
mp-1207523,0.0,0.45872486
mp-1207526,0.0,0.43753424
mp-1207546,0.0,0.013104165
mp-12076,1.0,0.9687469
mp-1207606,0.0,0.23042357
mp-1207634,0.0,0.7917893
mp-1207649,0.0,0.21295188
mp-1207651,0.0,0.008000859
mp-12077,1.0,0.880777
mp-1207708,0.0,0.057450894
mp-1207152,0.0,0.020137532
mp-1206829,0.0,0.014753822
mp-1207483,0.0,0.047066983
mp-1207484,0.0,0.303749
mp-1207884,0.0,0.014565103
mp-1207898,0.0,0.023343643
mp-1207906,0.0,0.059458952
mp-1207910,0.0,0.6038036
mp-1207921,0.0,0.96138763
mp-1207957,0.0,0.12220237
mp-1207959,0.0,0.35206696
mp-1207977,0.0,0.06140729
mp-1207990,0.0,0.9198364
mp-1208007,0.0,0.38691384
mp-1208026,0.0,0.4052207
mp-1208045,0.0,0.33954868
mp-1208083,0.0,0.05242746
mp-1208084,0.0,0.57337123
mp-1208090,0.0,0.24083321
mp-1208100,1.0,0.7585736
mp-1208103,0.0,0.4505729
mp-1208114,0.0,0.019965895
mp-1208119,0.0,0.7750761
mp-1208129,0.0,0.6161966
mp-1208135,0.0,0.7721723
mp-1208152,0.0,0.0782817
mp-1208166,0.0,0.54132134
mp-1208346,0.0,0.8918749
mp-1208356,0.0,0.027701385
mp-1208363,0.0,0.057779398
mp-1208368,0.0,0.34205374
mp-1208394,0.0,0.52756935
mp-1208403,0.0,0.5250432
mp-1208422,0.0,0.08908029
mp-1208436,0.0,0.07057564
mp-1208504,0.0,0.47299233
mp-1208510,0.0,0.05798487
mp-1208517,0.0,0.30721763
mp-1208545,0.0,0.3515695
mp-1208570,0.0,0.077333234
mp-1208578,0.0,0.10253509
mp-1208661,0.0,0.029341076
mp-1208668,0.0,0.021631937
mp-1208725,0.0,0.39681065
mp-1208781,0.0,0.7018538
mp-1208805,0.0,0.012235534
mp-1208841,0.0,0.09621115
mp-1208878,0.0,0.14816943
mp-1208903,0.0,0.11624653
mp-1208192,0.0,0.7705367
mp-1208208,0.0,0.041072216
mp-1208209,0.0,0.28718168
mp-1208241,0.0,0.1842141
mp-1208266,0.0,0.45119992
mp-1208277,0.0,0.43832356
mp-1208479,0.0,0.28588906
mp-1208946,0.0,4.356408e-05
mp-1208968,0.0,0.012016156
mp-1209043,0.0,0.052416258
mp-1209380,0.0,0.46956658
mp-1209403,0.0,0.28542304
mp-1209469,0.0,0.1862165
mp-1209473,0.0,0.31763345
mp-1209476,0.0,0.2981612
mp-1209480,0.0,0.42195445
mp-1209220,0.0,0.44228727
mp-1209296,0.0,0.3269881
mp-1209325,0.0,0.3180445
mp-1209081,0.0,0.1375374
mp-12091,1.0,0.4895907
mp-1209175,0.0,0.86278415
mp-1209552,0.0,0.49326277
mp-1209571,0.0,0.70557636
mp-1209586,0.0,0.4113338
mp-1209606,0.0,0.38263807
mp-1209639,0.0,0.30270898
mp-1209643,0.0,0.18446206
mp-1209713,0.0,0.77555054
mp-1209715,0.0,0.12681624
mp-1209716,0.0,0.13408537
mp-1209793,0.0,0.8890317
mp-1209798,0.0,0.4890995
mp-1209804,0.0,0.38944906
mp-1209887,0.0,0.72926915
mp-1209892,0.0,0.39805812
mp-1209904,0.0,0.43894732
mp-1209923,0.0,0.70692915
mp-1209931,0.0,0.5835186
mp-1209948,0.0,0.1497131
mp-1209949,0.0,0.11552301
mp-1209831,0.0,0.18751504
mp-1209999,0.0,0.1578516
mp-1210013,0.0,0.025650933
mp-1210021,0.0,0.21413267
mp-1210072,0.0,0.40189075
mp-1210082,0.0,0.26918203
mp-1210139,0.0,0.48606956
mp-1210142,0.0,0.538964
mp-1210178,0.0,0.5205621
mp-1210192,0.0,0.32765746
mp-1210208,0.0,0.50238526
mp-1210226,0.0,0.03328995
mp-1210236,0.0,0.5674167
mp-1210421,0.0,0.21420458
mp-1210430,0.0,0.21618819
mp-1210436,0.0,0.028141815
mp-1210447,0.0,0.07455388
mp-1210460,0.0,0.272544
mp-1210473,0.0,0.32328278
mp-1210493,0.0,0.2129978
mp-1210544,0.0,0.061572284
mp-1210561,0.0,0.0028436626
mp-1210304,0.0,0.21502437
mp-1210319,0.0,0.44228715
mp-1210320,0.0,0.17555547
mp-1210323,0.0,0.07305728
mp-1210392,0.0,0.04232241
mp-1210576,0.0,0.2535176
mp-1210591,0.0,0.5770263
mp-1210634,0.0,0.00069083244
mp-1210649,0.0,0.18499164
mp-1210660,0.0,0.20991537
mp-1210671,0.0,0.0936034
mp-1210692,0.0,0.0004101516
mp-1210713,0.0,0.0063918936
mp-1210756,0.0,0.016749084
mp-1210813,0.0,0.31651843
mp-1210822,0.0,0.0008816796
mp-1210826,0.0,0.05890792
mp-1210831,0.0,0.50026476
mp-1210836,0.0,0.14475767
mp-1210841,0.0,0.08730842
mp-1210849,0.0,0.0015428778
mp-1210860,0.0,0.03315321
mp-1210893,0.0,0.37140968
mp-1210895,0.0,0.00020466647
mp-1210923,0.0,0.0057883826
mp-1210931,0.0,0.032558806
mp-1210936,0.0,0.150191
mp-1210942,0.0,0.15028624
